xaxis0,yaxis,eq:p0*p1**x0*cos(p2*x0)_para:[0.36467924 0.99770232 0.0274582 ]mse:0.0011479485617428035,eq:p0*p1**x0*cos(p2 + p3*x0)_para:[ 0.39009929  0.99744379 -0.45698282  0.0285769 ]mse:0.0008192884250464906
1613.0730000000003,-0.0066843320219787,0.0084965383213899,-0.000543088757341968
1616.424,-0.0039412166336118,0.0081476551227174,-0.00112932968179473
1619.79,-0.0081805767792697,0.0077332439959331,-0.0016977381505417692
1623.1639999999998,-0.0061855837695483,0.0072580439866066,-0.0022420067445361167
1626.5299999999995,-0.0099261956627759,0.0067292778300069,-0.002754962403690682
1629.8919999999998,-0.0101755697889911,0.0061519513235816,-0.003233153451852269
1633.295,-0.0141655558084338,0.0055233198629428,-0.003678502519359264
1636.6530000000002,-0.01591117469194,0.0048653473795955,-0.004076387915286101
1640.0249999999996,-0.0186542900803069,0.0041732274654432,-0.004431383884107837
1643.3909999999996,-0.0216467795948889,0.003457333024597,-0.0047387105193464115
1658.1099999999997,-0.0231430243521799,0.0001960076327052,-0.005489999923284851
1661.478,-0.026135513866762,-0.0005431575745277,-0.005522205623904425
1664.8580000000002,-0.0286292551289137,-0.0012688600144468,-0.005502616940294744
1668.2089999999998,-0.0271330103716227,-0.0019665256290476,-0.005432918083228075
1671.5779999999995,-0.0271330103716227,-0.0026404099134697,-0.00531388744702256
1674.9409999999998,-0.0298761257599895,-0.0032802583551081,-0.005148043044298508
1678.3050000000003,-0.0268836362454075,-0.0038825258288671,-0.0049374785492482635
1681.6639999999998,-0.0326192411483564,-0.0044416671742993,-0.004685347434198862
1685.035,-0.0296267516337744,-0.0049562488637734,-0.00439329755554969
1688.406,-0.0293773775075592,-0.0054205105399595,-0.004065531531129981
1691.7759999999998,-0.0286292551289137,-0.0058311411611803,-0.003705808907689111
1695.156,-0.0271330103716227,-0.0061865639649011,-0.0033167283462511668
1708.5379999999996,-0.0273823844978378,-0.0070041948053353,-0.0015802732384389954
1711.906,-0.0253873914881165,-0.0070575806429474,-0.0011154864516790552
1715.2740000000003,-0.0241405208570406,-0.0070498744827486,-0.0006483253335672139
1718.6350000000002,-0.0221455278473193,-0.0069822837152698,-0.0001841137495787633
1722.0109999999995,-0.0203999089638131,-0.0068556583424816,0.0002758994159656755
1725.3769999999995,-0.0186542900803069,-0.0066727857645781,0.000724154562220543
1728.7510000000002,-0.0171580453230158,-0.0064351801005347,0.0011590724696472956
1732.1369999999995,-0.0156618005657248,-0.0061449669070836,0.0015772284087520103
1735.536,-0.0121705627987124,-0.0058048126464693,0.001974927780915056
1738.8919999999998,-0.01591117469194,-0.005424592098484,0.0023426250004119566
1742.2519999999995,-0.0064349578957635,-0.0050036760305194,0.0026829296788292963
1745.6139999999996,-0.0101755697889911,-0.0045464054771503,0.002992904676184464
1748.977,-0.0114224404200669,-0.0040573152383365,0.0032700800033528864
1762.581,-0.0009487271190298,-0.0018533264036037,0.004020221888553977
1765.947,0.0007968917644763,-0.0012773549532962,0.004108502488009393
1769.34,-0.0002006047403843,-0.000694707261949,0.004157546281324891
1772.6980000000003,0.001794388269337,-0.0001210102761038,0.004166823070516369
1776.0550000000003,0.0035400071528432,0.0004447522104563,0.0041376380498421616
1779.4179999999997,0.0025425106479825,0.0009990455860507,0.004070771011658392
